"","country","countryCode","region","year","count","population","share","lifeExpectency","undernourishment","unemployment","gdpPerCapita","politicalStability","ruleOfLaw","tertiaryEducation"
"1","Afghanistan","004","Asia/Pacific",1990,7700000,12045660,63.9,45.1,NA,NA,NA,NA,NA,2.5
"2","Afghanistan","004","Asia/Pacific",1995,4370000,17065836,25.6,52.1,NA,11.5,NA,NA,NA,NA
"3","Afghanistan","004","Asia/Pacific",2000,4780000,20130327,23.8,55,NA,11.5,174.9,0.5,-1.8,NA
"4","Afghanistan","004","Asia/Pacific",2005,4160000,24404567,17,58.2,34.2,11.4,254.2,2.4,-1.7,NA
"5","Afghanistan","004","Asia/Pacific",2010,5310000,28284089,18.8,60.7,19.4,11.5,560.6,1.4,-1.9,NA
"6","Afghanistan","004","Asia/Pacific",2015,5490000,33831764,16.2,62.3,20,11.4,565.6,1,-1.5,NA
"7","Afghanistan","004","Asia/Pacific",2020,5950000,39068979,15.2,61.5,27.7,NA,510.8,0.5,-1.8,10.9
"8","Albania","008","Europe",1990,180000,3286542,5.5,72.7,NA,NA,617.2,NA,NA,8.2
"9","Albania","008","Europe",1995,5e+05,3187784,15.7,74,NA,16.5,750.6,NA,NA,10
"10","Albania","008","Europe",2000,830000,3089027,26.9,74.8,NA,16.6,1126.7,29.6,-1,NA
"11","Albania","008","Europe",2005,970000,3011487,32.2,76.4,8.9,16.5,2673.8,29.6,-0.8,22.4
"12","Albania","008","Europe",2010,1120000,2913021,38.5,78.4,5.4,14.1,4094.3,38.4,-0.4,43.3
"13","Albania","008","Europe",2015,1150000,2880703,39.9,78.4,4.4,17.1,3952.8,58.1,-0.3,62
"14","Albania","008","Europe",2020,1260000,2837849,44.4,77.8,4.4,NA,5370.8,50,-0.4,61.6
"15","Algeria","012","Middle East/North Africa",1990,930000,25375810,3.7,67.7,NA,NA,2445.2,NA,NA,10.1
"16","Algeria","012","Middle East/North Africa",1995,990000,28470191,3.5,67.7,NA,31.8,1466.9,NA,NA,10.3
"17","Algeria","012","Middle East/North Africa",2000,1050000,30903893,3.4,70.6,NA,29.8,1772.9,10.1,-1.2,NA
"18","Algeria","012","Middle East/North Africa",2005,1610000,33109249,4.9,72.8,6.2,15.3,3233.1,20.4,-0.8,20.8
"19","Algeria","012","Middle East/North Africa",2010,1660000,36188236,4.6,74.1,4.1,10,4912.8,11.8,-0.8,31
"20","Algeria","012","Middle East/North Africa",2015,1850000,40019529,4.6,75.2,2.6,11.2,4685.1,11.9,-0.9,38.3
"21","Algeria","012","Middle East/North Africa",2020,2040000,44042091,4.6,73.3,2.5,NA,3743.5,17.9,-0.8,53.6
"22","American Samoa","016","Asia/Pacific",1990,NA,46640,NA,71.1,NA,NA,NA,NA,NA,NA
"23","American Samoa","016","Asia/Pacific",1995,NA,52316,NA,71.6,NA,NA,NA,NA,NA,NA
"24","American Samoa","016","Asia/Pacific",2000,NA,56855,NA,71.4,NA,NA,NA,NA,NA,NA
"25","American Samoa","016","Asia/Pacific",2005,NA,56617,NA,72.4,NA,NA,8831.3,68.4,1.1,NA
"26","American Samoa","016","Asia/Pacific",2010,NA,55228,NA,72.6,NA,NA,10375.2,80.1,1.1,NA
"27","American Samoa","016","Asia/Pacific",2015,NA,52878,NA,72.7,NA,NA,12727.4,91,1.3,NA
"28","American Samoa","016","Asia/Pacific",2020,NA,49761,NA,72.7,NA,NA,14489.3,87.7,1.1,NA
"29","Andorra","020","Europe",1990,NA,52597,NA,79,NA,NA,19563.7,NA,NA,NA
"30","Andorra","020","Europe",1995,NA,63912,NA,80.8,NA,NA,18443.3,NA,NA,NA
"31","Andorra","020","Europe",2000,NA,65685,NA,81.9,NA,NA,21810.2,86.8,1.3,NA
"32","Andorra","020","Europe",2005,NA,77421,NA,83.1,NA,NA,40829.8,99,1,7.9
"33","Andorra","020","Europe",2010,NA,80706,NA,84.2,NA,NA,42746.8,93.8,1.2,NA
"34","Andorra","020","Europe",2015,NA,72174,NA,84.5,NA,NA,38654.9,97.6,1.5,13.9
"35","Andorra","020","Europe",2020,10000,77380,12.9,79.4,NA,NA,37361.1,99.1,1.6,15.1
"36","Angola","024","Sub-Saharan Africa",1990,9e+05,11626360,7.7,41.9,NA,NA,965.9,NA,NA,0.6
"37","Angola","024","Sub-Saharan Africa",1995,720000,13699778,5.3,46.1,NA,3.8,404.3,NA,NA,NA
"38","Angola","024","Sub-Saharan Africa",2000,990000,16194869,6.1,46.5,NA,3.8,563.7,1.6,-1.6,NA
"39","Angola","024","Sub-Saharan Africa",2005,8e+05,19291161,4.2,52.1,52.2,3.8,1916.5,21.4,-1.5,2.6
"40","Angola","024","Sub-Saharan Africa",2010,760000,23294825,3.3,57.2,22.8,9.4,3597.3,37.9,-1.3,NA
"41","Angola","024","Sub-Saharan Africa",2015,660000,28157798,2.3,61,14,7.3,3213.9,28.1,-1,8.7
"42","Angola","024","Sub-Saharan Africa",2020,7e+05,33451132,2.1,63.1,20.5,NA,1449.9,24.5,-1,NA
"43","Anguilla","660","Latin America/Caribbean",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Anguilla","660","Latin America/Caribbean",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Anguilla","660","Latin America/Caribbean",2005,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA
"46","Anguilla","660","Latin America/Caribbean",2010,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA
"47","Anguilla","660","Latin America/Caribbean",2015,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA
"48","Anguilla","660","Latin America/Caribbean",2020,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA
"49","Antigua and Barbuda","028","Latin America/Caribbean",1990,20000,63066,31.7,73.6,NA,NA,7590.3,NA,NA,NA
"50","Antigua and Barbuda","028","Latin America/Caribbean",1995,30000,68189,44,73.6,NA,NA,9033.9,NA,NA,NA
"51","Antigua and Barbuda","028","Latin America/Caribbean",2000,30000,74912,40,74.8,NA,NA,12021.5,72.5,1,NA
"52","Antigua and Barbuda","028","Latin America/Caribbean",2005,40000,79611,50.2,75.4,NA,NA,14366.3,73.8,0.7,NA
"53","Antigua and Barbuda","028","Latin America/Caribbean",2010,40000,85320,46.9,76.7,NA,NA,15216.3,79.1,1,16.6
"54","Antigua and Barbuda","028","Latin America/Caribbean",2015,60000,89409,67.1,76.9,NA,NA,16080.7,83.3,0.6,NA
"55","Antigua and Barbuda","028","Latin America/Caribbean",2020,70000,91846,76.2,77.2,NA,NA,15360.5,79.7,0.4,NA
"56","Argentina","032","Latin America/Caribbean",1990,460000,32755901,1.4,71.6,NA,NA,4315.3,NA,NA,NA
"57","Argentina","032","Latin America/Caribbean",1995,5e+05,35070020,1.4,72.9,NA,18.8,7357.6,NA,NA,NA
"58","Argentina","032","Latin America/Caribbean",2000,580000,37213984,1.6,73.9,NA,15,7637,50.3,-0.2,54.3
"59","Argentina","032","Latin America/Caribbean",2005,830000,39216789,2.1,75.2,3.6,11.5,5067.7,44.2,-0.6,63.7
"60","Argentina","032","Latin America/Caribbean",2010,970000,41288694,2.4,75.7,3.6,7.7,10260.1,42.7,-0.6,74.2
"61","Argentina","032","Latin America/Caribbean",2015,970000,43477012,2.2,76.6,2.8,7.8,13679.6,46.2,-0.7,83.8
"62","Argentina","032","Latin America/Caribbean",2020,1110000,45191965,2.5,75.9,3.4,NA,8535.6,45.3,-0.5,99.3
"63","Armenia","051","Asia/Pacific",1990,910000,3552128,25.6,67.5,NA,NA,635.4,NA,NA,22
"64","Armenia","051","Asia/Pacific",1995,910000,3307581,27.5,68.6,NA,6.7,443.9,NA,NA,18.2
"65","Armenia","051","Asia/Pacific",2000,890000,3221100,27.6,72.9,NA,11.1,593.5,25.9,-0.5,35.3
"66","Armenia","051","Asia/Pacific",2005,910000,3146400,28.9,73.1,12.4,10.4,1557.5,42.7,-0.4,38.3
"67","Armenia","051","Asia/Pacific",2010,930000,3044800,30.5,73.2,2.7,19,3041.3,49.8,-0.5,47.7
"68","Armenia","051","Asia/Pacific",2015,960000,3004600,32,74.9,2.5,18.3,3512.4,37.1,-0.5,45.5
"69","Armenia","051","Asia/Pacific",2020,980000,2961500,33.1,73.4,2.5,NA,4268.7,20.3,-0.1,53.3
"70","Aruba","533","Latin America/Caribbean",1990,NA,62753,NA,72.5,NA,NA,12187.5,NA,NA,NA
"71","Aruba","533","Latin America/Caribbean",1995,NA,79805,NA,72.8,NA,NA,16548.7,NA,NA,NA
"72","Aruba","533","Latin America/Caribbean",2000,NA,90588,NA,72.9,NA,NA,20681,NA,NA,28
"73","Aruba","533","Latin America/Caribbean",2005,NA,97635,NA,73.4,NA,NA,24171.8,96.1,0.8,34.4
"74","Aruba","533","Latin America/Caribbean",2010,10000,101838,9.8,74.3,NA,NA,24093.1,88.2,1.4,35.2
"75","Aruba","533","Latin America/Caribbean",2015,20000,107906,18.5,75.4,NA,NA,27458.2,92.4,1.2,16.8
"76","Aruba","533","Latin America/Caribbean",2020,20000,108587,18.4,75.4,NA,NA,22855.9,96.2,1.3,NA
"77","Australia","036","Asia/Pacific",1990,320000,17065128,1.9,77,NA,NA,18249.3,NA,NA,34.6
"78","Australia","036","Asia/Pacific",1995,360000,18004882,2,77.8,NA,8.5,20448.1,NA,NA,71.2
"79","Australia","036","Asia/Pacific",2000,4e+05,19028802,2.1,79.2,NA,6.3,21870.4,93.1,1.7,NA
"80","Australia","036","Asia/Pacific",2005,440000,20176844,2.2,80.8,2.5,5,34479.8,76.2,1.7,NA
"81","Australia","036","Asia/Pacific",2010,5e+05,22031750,2.3,81.7,2.5,5.2,52144.7,78.2,1.8,NA
"82","Australia","036","Asia/Pacific",2015,540000,23815995,2.3,82.4,2.5,6.1,56739,76.2,1.8,119.7
"83","Australia","036","Asia/Pacific",2020,630000,25649248,2.5,83.2,2.5,NA,51791.5,74.5,1.6,110.1
"84","Austria","040","Europe",1990,530000,7677850,6.9,75.6,NA,NA,21596.1,NA,NA,32.9
"85","Austria","040","Europe",1995,510000,7948278,6.4,76.7,NA,4.3,30207.1,NA,NA,46.2
"86","Austria","040","Europe",2000,490000,8011566,6.1,78.1,NA,4.7,24487.3,76.2,1.8,NA
"87","Austria","040","Europe",2005,510000,8227829,6.2,79.3,2.5,5.6,38157.4,86.4,1.8,NA
"88","Austria","040","Europe",2010,530000,8363404,6.3,80.6,2.5,4.8,46611.1,89.1,1.8,75
"89","Austria","040","Europe",2015,530000,8642699,6.1,81.2,2.5,5.7,43915.2,90,1.8,82.3
"90","Austria","040","Europe",2020,610000,8916864,6.8,81.2,2.5,NA,48716.4,76.9,1.8,88.7
"91","Azerbaijan","031","Asia/Pacific",1990,1730000,7175200,24.1,62.8,NA,NA,1238.3,NA,NA,NA
"92","Azerbaijan","031","Asia/Pacific",1995,1770000,7684850,23,61.9,NA,7.2,314.6,NA,NA,NA
"93","Azerbaijan","031","Asia/Pacific",2000,1690000,8048600,21,65.4,NA,11.8,655.1,20.1,-1.1,NA
"94","Azerbaijan","031","Asia/Pacific",2005,1510000,8391850,18,67.7,4.7,7.3,1578.4,17,-0.8,NA
"95","Azerbaijan","031","Asia/Pacific",2010,1210000,9054332,13.4,70.3,2.5,5.6,5843.5,36.5,-0.9,19.3
"96","Azerbaijan","031","Asia/Pacific",2015,1170000,9649341,12.1,72.3,2.5,5,5500.5,21.9,-0.7,25.5
"97","Azerbaijan","031","Asia/Pacific",2020,1210000,10093121,12,70.3,2.5,NA,4229.9,17.5,-0.7,36.4
"98","Bahamas","044","Latin America/Caribbean",1990,30000,275945,10.9,70.9,NA,NA,11473.3,NA,NA,NA
"99","Bahamas","044","Latin America/Caribbean",1995,30000,301461,9.9,71.4,NA,10.8,11374.6,NA,NA,14.3
"100","Bahamas","044","Latin America/Caribbean",2000,40000,323835,12.3,72.5,NA,7,24940.1,91,1.3,NA
"101","Bahamas","044","Latin America/Caribbean",2005,40000,343894,11.6,73.4,NA,10.2,28602.4,78.2,1.4,NA
"102","Bahamas","044","Latin America/Caribbean",2010,40000,367478,10.9,73.4,NA,14.8,27473.1,83.9,0.7,NA
"103","Bahamas","044","Latin America/Caribbean",2015,50000,385346,13,73.8,NA,12,30289.4,77.1,0.6,NA
"104","Bahamas","044","Latin America/Caribbean",2020,60000,395863,15.2,73,NA,NA,25155.7,73.1,0,NA
"105","Bahrain","048","Middle East/North Africa",1990,10000,514797,1.9,72.6,NA,NA,9342.5,NA,NA,NA
"106","Bahrain","048","Middle East/North Africa",1995,30000,558879,5.4,73.4,NA,1.4,11900.9,NA,NA,14.3
"107","Bahrain","048","Middle East/North Africa",2000,50000,637582,7.8,74.7,NA,1.5,14214.5,48.1,0.3,NA
"108","Bahrain","048","Middle East/North Africa",2005,60000,888822,6.8,76.1,NA,1,17966.2,46.6,0.6,22.5
"109","Bahrain","048","Middle East/North Africa",2010,60000,1228543,4.9,78.6,NA,1.1,21819.3,28.9,0.4,NA
"110","Bahrain","048","Middle East/North Africa",2015,70000,1370322,5.1,80.3,NA,1.1,23734.1,12.9,0.4,43.6
"111","Bahrain","048","Middle East/North Africa",2020,60000,1472204,4.1,78.7,NA,NA,24342.8,24.1,0.5,56.6
"112","Bangladesh","050","Asia/Pacific",1990,5630000,111633717,5,55.8,NA,NA,283.1,NA,NA,4.3
"113","Bangladesh","050","Asia/Pacific",1995,5490000,122600370,4.5,58.2,NA,2.5,309.5,NA,NA,NA
"114","Bangladesh","050","Asia/Pacific",2000,5520000,134544304,4.1,62,NA,3.3,396.7,24.9,-1,5.5
"115","Bangladesh","050","Asia/Pacific",2005,5670000,144715786,3.9,65.5,13.7,4.2,480.1,4.4,-1,6.3
"116","Bangladesh","050","Asia/Pacific",2010,6590000,152201981,4.3,68,15.2,3.4,757.4,10,-0.8,NA
"117","Bangladesh","050","Asia/Pacific",2015,7120000,159383179,4.5,70.5,14.9,4.4,1224.4,10,-0.8,15.6
"118","Bangladesh","050","Asia/Pacific",2020,7710000,166298024,4.6,71.4,12.1,NA,2248.9,15.6,-0.6,22.5
"119","Barbados","052","Latin America/Caribbean",1990,90000,258582,34.8,73.5,NA,NA,7781.4,NA,NA,18.2
"120","Barbados","052","Latin America/Caribbean",1995,90000,262039,34.4,73.9,NA,19.7,8460.5,NA,NA,NA
"121","Barbados","052","Latin America/Caribbean",2000,1e+05,262063,38.2,74.6,NA,9.4,11674.7,85.2,1.4,41.5
"122","Barbados","052","Latin America/Caribbean",2005,1e+05,268706,37.2,75,5.7,9.1,14214.4,86.9,1.3,NA
"123","Barbados","052","Latin America/Caribbean",2010,1e+05,275243,36.3,75.5,3,10.7,18860.4,87.2,1.1,68.3
"124","Barbados","052","Latin America/Caribbean",2015,110000,278990,39.4,76.1,2.5,11.4,18954.3,89,1.1,NA
"125","Barbados","052","Latin America/Caribbean",2020,1e+05,281698,35.5,76.6,3.5,NA,18347.1,88.7,0.3,NA
"126","Belarus","112","Europe",1990,1830000,10189348,18,70.8,NA,NA,1706.6,NA,NA,47.7
"127","Belarus","112","Europe",1995,1800000,10193831,17.7,68.5,NA,17.7,1370.7,NA,NA,39.8
"128","Belarus","112","Europe",2000,1750000,9979610,17.5,68.9,NA,12,1276.3,51.9,-1.1,51.8
"129","Belarus","112","Europe",2005,1650000,9663915,17.1,68.9,2.5,8.5,3126.1,56.3,-1.2,63.7
"130","Belarus","112","Europe",2010,1530000,9483836,16.1,70.4,2.5,6.1,6034.7,42.2,-1.1,82.7
"131","Belarus","112","Europe",2015,1550000,9461076,16.4,73.6,2.5,5.9,5967.1,51.9,-0.9,98
"132","Belarus","112","Europe",2020,1560000,9379952,16.6,72.1,2.5,NA,6542.9,17,-1.1,76.9
"133","Belgium","056","Europe",1990,380000,9967379,3.8,76.1,NA,NA,20600.4,NA,NA,38
"134","Belgium","056","Europe",1995,380000,10136811,3.8,76.8,NA,9.3,28413.8,NA,NA,55.5
"135","Belgium","056","Europe",2000,410000,10251250,4,77.7,NA,6.6,23098.9,83.6,1.3,56.2
"136","Belgium","056","Europe",2005,450000,10478617,4.3,79,2.5,8.4,36809.7,70.4,1.3,62.8
"137","Belgium","056","Europe",2010,490000,10895586,4.5,80.2,2.5,8.3,44197.4,74.4,1.4,66.9
"138","Belgium","056","Europe",2015,530000,11274196,4.7,81,2.5,8.5,40893.8,64.3,1.5,76.4
"139","Belgium","056","Europe",2020,590000,11538604,5.1,80.7,2.5,NA,45906.3,64.2,1.3,79.5
"140","Belize","084","Latin America/Caribbean",1990,40000,183076,21.9,69.6,NA,NA,2988.6,NA,NA,NA
"141","Belize","084","Latin America/Caribbean",1995,40000,204146,19.6,69.5,NA,12.5,4012.1,NA,NA,NA
"142","Belize","084","Latin America/Caribbean",2000,50000,240799,20.8,68.9,NA,10.9,4729.7,54,0.1,NA
"143","Belize","084","Latin America/Caribbean",2005,50000,279731,17.9,70.3,5.2,10.9,5272.7,49,0,16.1
"144","Belize","084","Latin America/Caribbean",2010,60000,320245,18.7,70.9,5.4,8.5,5451.1,49.3,-0.3,21.4
"145","Belize","084","Latin America/Caribbean",2015,70000,356333,19.6,71.6,6.3,7.6,6154.5,49,-0.8,23.3
"146","Belize","084","Latin America/Caribbean",2020,60000,390812,15.3,71.6,4.4,NA,5227.2,63.7,-0.8,25.7
"147","Benin","204","Sub-Saharan Africa",1990,290000,5281479,5.5,53,NA,NA,371.1,NA,NA,2
